words,sentiment_coeff
hate,1.010295030647999
welcome,0.9962421596908732
make,0.9998838302209734
fun,1.012854277761887
just,0.9871079565298664
give,1.0037767993579856
no,0.9958095339217948
vote,1.0173410081571619
bring,1.0034163921541706
find,0.989377249879913
place,1.0090631061524795
work,0.9939243392707952
event,-1.0377625425219752
iceland,1.03758504819829
5,1.0051976186911409
far,0.9953354261585198
mae,1.0078823784127413
he,1.0029170472424187
join,-1.0170004150941994
enjoy,0.9978562590136084
finally,0.9957926125353167
tell,0.9896773808374105
point,1.0134106061610197
georgia,1.025677865872552
that_be,1.0067273770199874
bbc,-1.0045771460400843
pze23,1.0270143684145927
serbia,1.0245059446681102
bop,1.0317977293899234
israel,1.0215992088254393
will_not,1.0069462965073135
lot,0.9964538339826682
sing,1.0152768637718255
chance,0.9936046642936901
perform,1.016575574738831
bit,1.007404448002062
miss,-0.9978287515728738
omg,1.022058664572787
armenia,1.0379135702752003
why,0.9980673509554642
excited,1.0006132338743121
sound,1.0196450223502695
moldova,1.0313038615043235
plus,0.9908521304925775
finland,1.0147125928622458
yes,1.0147410505270174
melodifestivalen2023,1.018787419657437
nice,1.0064780122551755
definitely,1.0276192978100003
believe,1.006648222756684
take,1.003996025624288
we_ve,0.999864444418602
out,-1.0050288305347894
on,0.9919638637858409
queen,1.0207824508662038
azerbaijan,1.033327639216785
bcneurovision,1.020486068559097
celebrate,-1.0198848428802887
portugal,1.0204937981380937
ready,-1.0192336590493536
let,0.9965868918751243
we_re,-1.0083341461775566
ll,0.9948082946640296
act,1.0069292111784356
let_us,1.0073031152067835
norway,1.0282061031084957
represent,1.0152186659415243
ok,1.0335428770708033
news,-1.0093364878560331
germany,1.0301699666883373
happen,0.9946957547817806
ireland,1.0158627401974416
maemuller,1.021558337877349
help,0.9883236823137124
end,1.0076222094887168
catchy,1.0279748976087746
vibe,1.0351402594140053
play,1.0006987709925423
back,1.0094622321770121
4,1.0052599382436822
strong,1.034992646448088
mean,1.0086831717738125
spain,1.0311865930464699
music_video,1.023214157805079
moment,1.0175591478313888
sell,-1.0312318503376956
world,-0.9937879578384529
fuck,1.0000715833046225
dance,1.0161194769240764
oh,1.0133410917267407
let_s,0.9951055021970318
more,1.008669399362848
season,1.0095692420439255
support,1.0000015280793593
tomorrow,-1.010040213095704
beautiful,1.0131941633814234
too,1.0048482664534997
jury,1.0085757177008836
loreen_win,1.0190963721232036
staging,1.0152327286913791
release,0.9911130171255977
our,0.9906833133449242
absolutely,1.0051828988675309
life,-1.0012706604070822
with,-0.9980713850389805
who,0.992070884156544
wow,1.0151367377360923
change,1.0027801316231024
europe,0.9987418372813438
announce,-0.9970370953256814
can,0.9968692030983151
have_not,1.00238615630335
pop,1.009722997907802
shit,1.007424681436436
as,-0.9980090696519306
national_final,1.0272073181551673
also,1.0068820854237652
close,0.9962957477808605
guy,1.0136981321400025
girl,1.0137294992668973
leave,-0.997016602279402
mimicat,1.0344604657214511
singer,1.0145094379346773
lyric,1.0311151959236078
could_not,0.9900168899923546
long,-0.9904647700545866
choose,0.9984139092055747
follow,0.9950163487178265
maybe,1.0090726980683749
up,0.9945415973327429
expect,0.9970386274751935
spotify,1.014006691566403
uk_entry,1.0136819491967355
book,-1.043206579418408
look_like,1.003442636963264
of,1.0006078917244465
12,-1.0044446408828627
proud,1.01411994169278
look_forward,1.0077956453746584
songvakeppnin,1.0265628705862158
experience,-1.0013675402229658
honestly,1.0120439304021773
result,1.0098989052703884
okay,1.0183452194453864
incredible,1.0197627363861401
etapanationala,1.0177012422090481
version,1.0191110592595543
how,0.9939560505077432
please,0.9996075705269737
cha_cha,1.0145028561478644
probably,1.0067404016038104
hit,1.0080251214901526
after,0.9930276719845307
home,0.9939303610882735
greece,1.0200541756049628
buy,-1.0521913822388569
everyone,0.9969869599772729
second,1.006884469944067
high,1.0061320439231027
talk,0.9955940138143696
qualify,1.0229338502064191
deserve,1.027139343962562
banger,1.0282279706892596
real,1.0110182897866562
little,1.004678802917045
check,0.9994400680215523
vocal,1.032899551616639
unicorn,1.0190582173252414
write,1.0122167507271225
number,1.0031074697257953
interview,1.0059977340988082
choice,1.0321217286667634
switzerland,1.0338689647867996
first,1.0008600719345637
poland,1.0162944302558685
friend,-1.0099921249114738
6,0.9947343940109933
hour,-0.9955058115334519
my_top,1.0257852485334855
you_re,1.002483779143757
instead,0.9925703523198018
voice,1.0328753911806408
grow,1.0171469475279342
sorry,1.0156775174918535
melodifestivalen_melodifestivalen2023,1.0192972320916374
perfect,1.0222374442228706
soon,-1.00171500002717
italy,1.0340106935195776
track,1.0213769792985286
still,1.0003638827399635
interesting,1.0192280745120958
though,1.019734130856014
fantastic,1.0073603536881557
then,-0.9904841807312282
minute,-0.9983560466348784
power,1.0221218609545881
favorite,1.0193878738470217
d,0.9979965393849068
stop,-0.998843501132215
ticket_sale,-1.059459661937372
spot,1.0253128169948043
2022,1.025404325626809
lose,1.0102096365050162
fucking,1.0012829282522664
stand,1.0002951620351417
slovenia,1.0331354578727474
weekend,-1.0094526359708356
malta,1.036227695828892
arena,-0.9917925273852417
price,-1.0277898824832863
call,1.0026720819661732
return,1.0055156731906307
feel_like,1.009244522975864
wish,1.0063764455138255
person,0.999107281565794
tiktok,1.0119428860884065
run,0.999459211836096
pre_party,-1.006388546749171
when,0.9895225891659942
very,1.012168823719685
available,-1.0386469984198479
city,-1.0313405847290884
god,1.0115626068238146
iconic,1.0217425635719541
different,1.0179271845149005
really,0.9997498111030393
heart,1.0057095459798508
would,0.9900870159776738
congratulation,1.0097333107645412
head,1.000623711079097
late,-1.0039408101987746
special,0.9989416917877852
imagine,1.0011471663000076
reveal,0.9933965050349347
wrong,1.003053819795173
esc_esc2023,1.0365080456402394
croatia,1.0242648305269235
decide,1.0007299449463893
official,-0.9938305656786759
france,1.0182896037221378
15,-0.9969360037755348
melfest2023,1.0196917159114882
literally,0.9994695877433402
turn,1.0016144339246509
cha,1.016915831941279
playlist,1.005742965424959
ballad,1.033689976017247
from,0.9915689493256177
view,-1.011495435955075
eurovisionticket,-1.037322457801889
latvia,1.0224446910635432
kinda,1.0204627092990965
represent_sweden,1.019542102743092
finish,1.005465407272638
free,-1.0341080654764874
exciting,-1.008508733847042
add,1.0006473417009667
sound_like,1.0207590574793828
yeah,1.0211378230743704
hold,-0.9946511454178062
slay,1.033748758186622
blanka,1.0202166699986546
remember,0.997845574205894
message,1.0106790840582218
ahead,-1.0014049455917189
break,0.9989975085536968
set,-1.0073865809833153
guess,1.007813874997154
melfest_melodifestivalen,1.020228353257999
hard,1.0102798032371907
ever,1.0102307970005282
idea,1.0001642429874895
cool,1.0119881396239572
sad,0.9999699885385354
would_not,1.001400231492738
jann,1.0270252953250114
excite,-0.9956566092348168
include,0.9927514018114217
rock,1.0298685035852773
use,-0.9894968885623909
euphoria,1.021429267335346
keep,-0.999826637917936
early,0.9946692828187296
pretty,1.0042173458478034
tweet,-0.9894666331396214
ps,-1.0595040508604319
top_10,1.0238297054351555
thank_you,1.020324725319695
surprise,1.0026156679811216
away,-1.0112687657791928
man,1.0024108611003577
learn,1.000370706023402
half,1.006135017798116
united_kingdom,1.020534218534223
month,-0.999195054752225
fact,1.0091605100110206
at,-0.9972704078493193
twitter,-1.0015027205891849
pick,1.006507465376606
already,1.0131715715834004
fave,1.017025805700157
netherlands,1.0291694320829612
belgium,1.0205358698911682
rina,1.02046582342622
beat,1.020899278937074
lol,-0.9996940034804902
competition,1.0107362905077695
only,-0.9960283620820486
ask,-0.9968853797777741
top,1.019107733808627
fandom,1.0118176398937453
funny,1.022473688361183
radio,0.9995066253987669
who_hell,1.022876020272401
open,-1.0073910829688726
kaarija,1.005139173062478
chart,1.0145141368703638
absolute,1.0070637911832023
brilliant,1.0102543029829532
australia,1.0169613769350998
czechia,1.013736413735792
band,1.0062594009466004
manage,-1.0095435251406948
dream,-1.0047273551480378
lucky,-1.0126548050112962
community,-1.0039516014561358
m,-1.0042180158928897
cry,0.9999580163914114
quality,1.0155548679097919
team,1.0021128660896135
potential,1.020153395146676
barcelona,-0.9994282370431158
seriously,1.007896713546085
forget,0.9992431905995177
london,-1.040015606632657
celebration,-1.0468684072469572
face,0.9949937574535689
plan,-1.017449053661992
crazy,1.014729685709261
running_order,1.0098541680228574
opinion,1.0210928090077638
joke,-1.0041336504303704
true,1.0113830552287182
lovely,1.0054344666838098
morning,0.9990039804934897
37,1.0040393383657367
t,-0.9969291207378547
we_will,-0.9949345314281249
website,-1.0396495406645079
able,-1.0033919176696984
edgar_?,1.0332577046745886
enter,1.0130791804757764
link,-1.034738638923484
review,1.0047140534373202
list,0.9970008846775211
group,1.0053594743682082
awesome,1.022606724327652
loreen_tattoo,1.0209069873696124
eurovisionfun,1.0179975512561152
7,1.0053655566441477
easy,0.9981822195716632
comment,1.0011806899779268
mind,1.0084046634263795
denmark,1.0337022001075558
tune,1.0087339013763772
victory,1.015446881915011
venue,-1.0379939309287272
read,-0.9946658156983174
hype,1.0078383259542902
kind,1.0185892298991583
queen_king,1.0301957006714006
understand,1.0090006014144197
liverpool2023,1.0001095831563245
rehearsal,-1.0053806294065377
singe,1.0191548214871025
post,0.9953874677974109
meet,0.996762948186673
2021,1.0176818254492634
they_re,0.9968579329538553
some,-0.9968036228049445
update,0.9951577525049228
ve_get,0.9963477263796756
history,1.009015337655373
speak,0.9968598634703751
brunette,1.0319126976904622
care,1.0156910852174343
iwroteasong,1.0142051363664097
off,1.0026419852081314
drop,0.9972484343559179
word,1.0026646223213884
share,0.9926937164621291
live_performance,1.0020550093338625
reaction,1.0094626031176877
2012,1.0212303577870083
dilja,1.0294728348826874
11,0.9936193441550488
2020,1.0045051503819038
even,0.9849264170193957
e,1.0135886784292687
try_ticket,-1.0158079477923359
channel,-1.0247851868223792
you_ve,0.990098896952816
pay,-1.0443990982596945
tbh,1.021353501696275
chorus,1.0265777028632066
your,0.99985211441405
put,0.9993942242967245
something,1.0100527902199348
fail,-1.0119204770035868
success,1.007764838321027
especially,1.0067302103304014
stream,1.0003361818235272
poe,1.014716780311242
buy_ticket,-1.0175637218440763
huge,0.9931682651641036
la_zarra,1.0252287129158373
actual,-0.9924450342556245
begin,1.0061346873142898
order,-1.0000681134742841
woman,1.0159559054264173
8,-0.9986145328469306
family,-1.0229824470266922
sell_out,-1.004409640313561
audience,1.0038300191066256
energy,1.0142257043745035
semi,1.0086786065568365
luck,-1.0021710469627934
production,1.0186163501954475
they_ve,1.0008868558251836
if_you,-1.023702708666595
thought,0.9950466781048974
kick,-1.0044815675743044
televote,1.0259445831945795
reason,0.9958125841031141
melf_melodifestivalen,1.0195817200300608
mello,1.0307220631253706
ticket_sell,-1.0540000113128207
scream,1.0164168804834068
12stig_songvakeppnin,1.014368774580416
wonder,0.9969479172660778
bcneurovisionparty,1.020562536013056
compete,1.016551046468585
get_ready,-1.007961399092342
story,1.005395913976025
eurofan,1.0071088980333702
12_point,1.0272583365976888
totally,1.0188278760497826
million_stream,1.0364727344848805
represent_uk,1.0081202954563362
over,0.9934412169593141
2000_plus,-1.0254844746705787
could,1.0026979622354033
unitedkingdom,1.015569646555211
account,-1.0212082037121413
possible,0.9896395123073793
esc2023_serbia,1.038556660895041
obsessed,1.0257709724182138
wonderful,1.0171232822512661
million_view,-1.0555796661926211
x,0.9971370454222185
damn,1.0128112005500194
another,1.0023021409930364
estonia,1.037373424982701
page,-1.0515401715842243
odd,1.0009439595858807
hell,1.0071463496044788
british,1.0082224193062908
cover,1.0114616094924889
cause,0.9973536020148519
position,0.9937766960194261
absolutely_love,1.0213431009013816
100,0.9987330662241963
march,-1.006302487058104
old,0.9968236764669625
or,0.9932697462044885
luke_black,1.0390625599407792
representative,-0.9966057109877177
2018,1.0151974114047022
april,-1.0255724413143426
year_ago,1.0042936901015524
y_all,1.0156151644920923
good_morning,-1.0119634645110753
past,-1.013115950803658
noa_kirel,1.0113049055863361
san_marino,1.0069253828697835
star,0.9983571439808588
1st,1.0013504535076767
stay,0.9937138163999927
cancel,-1.0141297181924511
albania,1.0208681932136174
eurofestival,-1.0743792311974143
teya_amp,1.0183675817073818
genuinely,1.0078764449901632
preview,-1.0038161252887765
2nd,1.014962083693983
u,1.0024008380213065
entrant,1.0088947375847679
disappoint,1.001562486825584
hey,-0.9989054651698537
sam_ryder,1.0159693692548224
completely,1.004623910799348
wanna,-0.9943491356795431
both,1.0234614496695036
join_queue,-1.0619188386169627
2024,1.0038670163866685
run_order,1.0081078631480886
truly,1.0123973931141126
pze2023_serbia,1.0283525081912763
surely,0.9997222350301903
legend,1.0074280113548955
2019,1.0199211340465029
the_national,-1.0928353557053954
concert,-1.013873871183648
liverpool_may,0.9974384824582492
style,1.0129564381273017
gay,0.9982915429017196
powerful,1.0297561415329322
sale,-1.046313465243637
lt_3,1.0389888497446191
you_will,1.0038285441563093
saturday,-0.9959978161879534
an,1.008656609631146
future_lover,1.037497078870386
promise,-1.0096689167246988
low,1.0286660373590322
much,1.0124752327437454
lie,1.015035267527532
art,1.0091128190966037
australia_s,1.0384212907266381
tattoo_loreen,1.0328230569779433
which,1.012534497037581
due_vite,1.0241041306066752
marco_mengoni,1.0329451063601858
boring,1.0152588036445556
level,1.0026078780164052
sam,1.0123026317759691
songvakeppnin_esc2023,1.0377659097149656
selection,1.0025627337469203
most,1.0119581658048538
continue,0.9986718710825794
cyprus,1.0267432286168903
seat,-1.0404589542710705
nf,1.018335332083313
swedish,1.0095761857319774
since,1.0073942899385322
prepare,0.9983691919946265
light,1.0062179072620079
gig,-1.0327166171040942
2016,1.0134516873715165
revamp,1.0112112647623006
anyway,1.0103006026635961
pesmazaevroviziju23,1.0535988941665115
english,1.0272182812766786
pasha_parfeni,1.0405193820449905
emotional,1.0177126475048095
theme,-1.0077825719096893
screen,-1.0179649137343743
shame,1.008343837420616
epic,1.0067261020086624
hello,-1.0042677407677008
draw,1.0061908218641094
dear,-0.9955456938644
final_live,-1.0407870836781379
poor,1.0128469014469217
prediction,1.0203814331462546
ranking,1.0188044769449849
semifinal,1.0147374470050783
remind,1.0083630015779579
podcast,-1.0057489839976772
peace,1.0192149849100176
000,-1.0461970517912493
s_youtube,-1.0828015764053684
site,-1.0347019020509052
child,-1.0282683508338057
future,1.0244684679622218
everything,1.0145879046333137
solo,1.0246020636623794
eurovisionsongcontest,-1.0105530333625639
million,-0.9983771577847844
cute,1.027950524306913
episode,1.0001206069908386
2015,1.000014906610305
game,0.9978405722712453
boy,1.0062735115668002
tv,-0.9883475536255726
ticket_available,-1.0499389938503416
rank,1.019697569775199
eu,-1.0430111772141253
deliver,-0.9982765699378144
super,1.0219935648800504
wait_room,-1.057520093397189
chat,-1.0288079299359043
echo,1.0296790206193915
me,1.0095018607602397
melfest_melfest2023,1.0441892010135487
kill,1.012472442849903
announcement,0.9931351018242007
rest,1.0077280177116605
content,-1.0150793137878842
my_favourite,1.0438227721026445
polish,1.0099518510914545
title,1.0160670585236216
youtube,-1.010726698802159
local,-1.019990594059513
congrat,1.0155855703337964
line,1.0013465705873619
kid,0.9989447069392858
hopefully,1.0117643280460997
other,0.993554272687934
sit,0.9952228186686877
portugal_festivaldacancao,1.0457889239033018
currently,0.9932061968526049
two,1.0090392662542516
spend,-1.017291695219693
confirm,-1.012509331634866
later,1.0025133273551192
stream_spotify,-1.0862085712692462
never,1.0038897406538037
create,-1.0100718033306
2023_lyric,-1.0626634340489496
clearly,-1.0039159876424275
job,-1.0167863975508573
disappointed,0.999193181630221
evening,0.9982374379677502
young,0.9973328111750099
should_not,-0.9956524319139626
complete,1.0122328129534766
ruin,-1.004126610665045
pre,-1.0086853604614696
single,1.0104223281062588
1_million,-1.0797383412710235
blanca_paloma,1.0353960425159474
would_love,-0.9983677735874057
semi_2,1.026032391711648
receive,1.0070769774334412
euro,1.0114761814003002
right_now,1.0098727004001071
crap,-1.0160004001314793
down,1.0021485161411845
these,1.0043877704408741
baby,1.0073593725573997
last,0.9919715026964885
stupid,-1.0058158802537853
the_succesful,1.0927870815477123
dancer,1.016291386218313
move,0.9938800729902348
awful,1.0197530087275752
nothing,1.0050460751599275
report,-1.02108492055497
easily,1.0189586960805825
classic,1.0292029132305947
french,1.0142027426975657
part,1.0190845103255055
save,1.015623307104129
gustaph,1.0294407766420064
poe_poe,-1.0299643052140597
record,1.0014202285958895
war,-1.0156356028241167
officially,0.9958513232164816
online,-1.0298904558667588
glitter,1.0230597757864235
big_5,1.0332160533169468
air,-1.0215132206706958
room,-0.9946304674291344
ve_see,1.0054910358256157
its,1.0080459599530864
flag,1.0029689448350756
new_video,-1.0624575932887286
should,0.9957625390638538
etc,0.9997872810332163
attend,-1.0163776606274388
taste,1.020752783724122
massive,-1.0019351321081666
anyone,-1.0037321869452855
die,1.0045689004167333
the_fact,1.0137687542329314
yet,1.0038653038419763
30_day,1.0222155443556342
bar,-1.001079812259512
ridiculous,1.0037164021418066
date,-0.9908929517705682
edgar,1.0202450974132942
realise,1.006134311980555
unique,1.0193895199930068
eurovisiongr,1.0487677940332674
9,0.9987423448454008
oscars,-1.0289492762572114
offer,-1.0435319950753552
current,1.0312520172180124
50,1.001505462053243
performer,1.021792367153347
agree,1.0126973955796517
12_pm,-1.0376700657573883
singing,1.0170605776949888
the_official,1.051885024858097
lithuania,1.0379178929306523
honest,1.0132284243220058
opportunity,-0.9986578080747528
fine,1.0230211303537935
alessandra,1.0330093118044088
outfit,1.0161054077845357
before,1.0001212377351365
hotel,-1.0593143099993674
top_5,1.028164235257322
crown,1.0173851934548792
repeat,1.0260049147193104
space_man,1.0108277494143765
money,-1.0381210621605614
anymore,1.0145219839969357
launch,-1.0380753009404198
piece,1.0066178159830101
question,0.9960133324143455
crowd,1.0010243538651107
ebu,1.0100969885339515
so_excited,1.0013763334388808
amsterdam,-1.0386846951263304
13,0.9948188628939659
secure,0.9961395826335974
stick,1.0171368866311779
present,1.0021811898235822
detail,-1.0388028689496047
obviously,0.9999485238574721
re,-1.0275577937244045
queen_loreen,1.0193930426791282
form,0.9962428172607397
masterpiece,1.0387882178808734
national,0.9940311783281732
shite,1.0146128764923523
straight,0.9934527160123915
festivaldacancao2023,1.023595399067761
esc2023_unitedbymusic,1.019760488145579
throw,-1.0283452948957643
semi_1,1.0084196146438709
carpe_diem,1.0273427625760392
whothehellisedgar,1.0351918253223746
any,1.0036028669499255
small,0.999424047615331
lead,1.0104223377570598
couple,1.006243920888921
leak,1.014021010125161
hot,1.0164388623812917
because,1.0046652206098152
2017,1.0286621462111214
ve_hear,1.03447196681018
certainly,1.0212808457857163
sign,-1.0438342422921514
joy,-1.0175122464888888
stress,-1.0276165821508911
film,-1.0040319522367565
decent,1.0226957661887919
eurovisiontickets,-1.0506409747854226
every,0.9968991182871522
anthem,1.0316894273104045
stuff,-1.000769153891118
note,1.0218070707668692
festival,0.9996663796937755
accept,-1.0087209643896131
gutte,-1.0254006839726584
case,1.0060752403130755
radio_station,1.036980937165535
gift_cute,-1.1256351748373783
live_show,0.9953219726975027
allow,0.9964608250757936
issue,-1.0119693862052748
challenge,1.0007345936967666
50_day,-1.04270737739185
scoreboard,1.0188959469629024
total,1.0148392977276528
system,-1.038415312169312
short,1.004261918962268
eaea,1.039612497268761
arrive,-1.0277701201872105
abba,1.0131011037478228
wtf,1.0096812414490537
yesterday,-0.9999783291958064
romania,1.0439187379374042
folk,1.0073966580254448
phenomenal,1.0144010080216617
error,-1.0625651879968714
lyrics_sanderlei,-1.0543834185040684
exactly,1.0011586145392608
overall,1.0349158444903293
catch,-0.9996039731622564
you_all,1.0257378463867275
s_crown,1.0162467330763514
who_the,1.0551815714210724
visit,-1.0743100151439517
wild_youth,1.013589546846073
eurovisionuk,1.015373377869666
public,1.0096639714621969
so_happy,1.0335222103895525
her,1.0135891930513388
tuesday,-1.0977920099962715
my_sister,1.0239301388056632
fit,1.001552507780043
festivaldacancao_gtbank,-1.1351537725028082
spaceman,1.0187670211099258
b,-1.0084167870611735
language,1.026480509701429
usual,-1.0113696262686986
listen_live,-1.079782094438382
big_screen,-1.070240731017703
dig,1.0211559423288166
np,-1.0402392700859568
mello_melfest,-1.0299010816223555
anything,1.007984678160764
engvfra,-1.0810889407914597
eurofans,-1.0083400891798098
daily_out,-1.073448771779354
dislike,1.0145575747371849
clip,1.0044652690544689
12_pts,-1.0628959486944196
amp_thank,1.0338626363096817
weak,1.0460461691207574
monday,-1.089839509063011
where,1.0055581970892349
select,1.0054694528587402
musical,-1.0018796233100542
course,1.0020703357571805
reach,-0.9962442071698745
sick,1.0199720969304964
beauty_onlyfansbabe,-1.1436702417703422
glad,1.0145314859814552
popular,1.0050195095278416
2007,1.0205314828673162
house,-1.0022640588962455
30,1.0026513969716198
tour,1.003053259714102
app,1.0081626805158634
mess,1.0105145256970782
apparently,-1.0302038402755374
hi,-0.9992596269361883
make_sure,-1.0651875473129648
commentary,-1.0029489383016463
surprised,1.016110049071331
best,1.0412348004586782
eurovision2023_eurovisionfun,1.025189885663219
inspire,-1.0138125724452693
problem,1.0040132142532523
likely,1.005718542015878
fab,0.9984481832415284
th,-1.0381268060282443
talent,1.0102871696131444
european,-1.0115427576653684
modern,1.0613883610495969
insider_jennie,-1.151193793329003
eur,-1.0118126072496987
such,1.0281244028661254
fun_fact,1.0187459461531587
involve,-1.0410901880263286
se_spava,1.0442258361844945
contestant,1.0148753085546085
16,1.0206946322217791
samo_mi,1.03376839055862
surpass_1,1.0542857865567483
irish,1.0172003702481103
svt,1.0057449352401608
k,-1.0146895178578192
second_time,1.031821478928256
haha,1.011088515578568
flop,1.0399736242943307
fair,1.0039395960316564
love_lgbtiqa,1.0632982073566257
memory,1.0005974303776268
remo_forrer,1.0369247182943537
sort,-1.0251896038524144
finally_get,-1.0251813783008994
take_place,-1.0738553920395362
camp,1.0236466693948538
joker_out,1.0163736074712069
previous,1.0075738858459733
despite,1.0123394879435261
once,1.0081672880064874
3rd,1.0242329017643812
score,1.0059751794531175
smash,1.036669796154361
lord_lost,1.0239028330108408
visual,1.0363844561459672
adore,1.0251569888036496
songfestival,1.038334547079012
turalturanx,1.0167037323948411
consider,1.002603246624877
wear,-1.006006526385805
always,1.0169999575617663
hell_be,1.0608820223888074
predict,1.0274482783437542
business,-1.0245551194532154
option,1.0095335742018197
nq,1.0311029779364351
line_up,1.0164748116084463
weird,1.0172730006258175
manage_ticket,-1.0127556871051098
rob,1.0056391946997707
nation,1.0055814675362604
bridge,1.0457853093640674
non,-1.0162909025937972
just_listen,1.0375074404677933
bet,1.00565404992285
similar,1.035784513901919
ass,1.001815716774444
page_spottedbargains,-1.0881082605174777
spirit,-1.0792385286168555
ukrainian,-1.0225847801018522
hand,1.0078124175729202
russia,1.0236141998580655
saturdaynighttakeaway,1.0218913560043277
etsyproduct_etsystarseller,-1.1169043066128208
postcard,1.016267442709954
laugh,1.0088126874240966
base,1.0035369943435075
project,-1.0388163478397379
apeldotvp_tubijeserceeuropy,1.034373385836856
add_ticketmaster,-1.0687062178439743
poland_s,1.0139277793309027
crash,-1.051098714626682
year_old,1.0002510688780095
programme,-1.0612391877961456
bloody,-1.0427466773748182
national_selection,1.0431946673473722
pass,-1.0055861741463157
fix,-1.0049011281424136
bang,-1.0114288591250657
dress,1.0006976314412694
next,1.0284410130512454
3_minute,1.00688063792772
theoz,1.0290283164459348
important,1.0049667109484768
appreciate,1.0231771218246557
admit,0.9928297961749636
worry,-1.021781402374754
20,1.013941942407623
19,-1.0081784024659883
l,1.0213884916768894
tho,1.037146897044064
school,-1.0639126573926196
gt,1.0649620055152316
shamble,-1.0734220385922248
simply,1.0219546122937118
discuss,-1.0386992285852406
etapanationala_moldova,1.0525092515896461
their,1.0055581547458639
the_busker,1.0096026696599258
final_season,-1.0407436401080983
eurowizja_tvp,1.047388434714041
interested,-1.0122704454362528
drink,-1.0326055183824354
about,1.0005019779636963
o,1.0321558261766073
bot,-1.0568098971829962
village,-1.0262300948278833
got,-1.018920104922301
edgar_allan,1.01667349324978
come_soon,-1.034313515433414
talented,1.0157367043317225
underrated,1.0463040010705116
https,-1.0396406824653357
eurovisionshow,-1.0820885890053633
wake,0.998697111881633
we_d,-1.059699798627028
ticket_link,-1.1039646539714938
rubbish,-1.0032230985005484
sadly,1.0099050747431442
of_course,1.0126992600963114
vesna,1.0130311501492444
personal,-1.0087306726466412
pasha,1.0270990843866485
incredibly,1.023079238797915
!_bbtitians,-1.0984533092438393
challenge_day,1.0382204552167524
club,0.9970309422803477
insane,1.019087777939042
political,1.0177583604211882
polisheurovisionparty,1.0286844299733742
journey,1.0106875287826558
reiley,1.0300967141993693
ogaegreece,1.0282347778730276
statement,1.0061223927588288
